id,genre,track_name,artist_name,valence,energy
25sqg791AS8xD090WLj8pz,j-rock,チェルシー,Thee Michelle Gun Elephant,0.331,0.961
6VIPvEll5WnA2FD4ptCER8,j-rock,Top Of The World,Various Artists,0.67,0.906
5fpCXdTb93VOOYAmHUcSHB,j-rock,HELPLESS,syrup16g,0.424,0.858
0a2J5jdbWJTVs9G8ett9J7,j-rock,金星,女王蜂 feat. DAOKO,0.673,0.858
3xw2T3aKitlzfHVKYMof6I,j-rock,MISS YOU,Nerd Magnet,0.394,0.674
3MohBS5u4QehBA1vynpIoM,j-rock,ロビンソン,UNCHAIN,0.709,0.775
1gcZsQ0DCkak3gRlIvYfFR,j-rock,GO! GO! GO! GO! GLOW!,KEMURI,0.678,0.964
23YYMGlzB6pLxvoBULS6nn,j-rock,風の街に生まれ,THE STREET SLIDERS,0.837,0.968
0VwZq35ff2SvvMWOFNrEDc,j-rock,お別れの歌,never young beach,0.809,0.81
5BHqONcZxaibaI2Mj4rGBH,j-rock,ヴィーナス,QUEEN BEE,0.659,0.941
7omUuXZu2DVHqYRUkdOENh,j-rock,君と羊と青,RADWIMPS,0.784,0.962
4eNrhi5OhzG4EJktDrlJAn,j-rock,明日には大人になる君へ,amazarashi,0.335,0.977
50WSh2XcTSEFnhKf1q1lA3,j-rock,Heart's Got A Hole,The Privates,0.672,0.595
5AkG5UO9BHRurLkkJcK1as,j-rock,Arbol de Invierno,Unchain,0.0628,0.986
2zfFqQEyRdTDdzuaexPtIE,j-rock,飲みに行こう,Kuroneko Chelsea,0.666,0.867
11vaRXRIFXJTRr3BuzNbk5,jazz,"He's Younger Than You Are - From ""Alfie"" Score",Sonny Rollins,0.22,0.11
5Y6XkUYByRoFIx0j2bqJrk,jazz,Touchin' on Trane: Part A,Charles Gayle,0.65,0.532
2x91iJc0UkFcjRMEZ2CoWB,jazz,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",Miles Davis,0.498,0.186
7flQESHoCoDzirWF4IkKGq,jazz,Scrapple From The Apple,Charlie Parker,0.737,0.397
2VNuGy6fugKMyujKri5Elm,jazz,Lazy Afternoon,Wynton Marsalis,0.145,0.157
5cO1oGqX8S2w96CwISPlLE,jazz,Maple Leaf Rag,Scott Joplin,0.808,0.244
4JpLVWSzaaQlgAET15YZb3,jazz,I Let A Song Go Out Of My Heart,Lena Horne,0.296,0.229
3qQVUOHJdgIFWJd0jrG9GE,jazz,Doin' It,Herbie Hancock,0.941,0.882
2YQD4iZibMN2lwy7OfAaDe,jazz,Aguanile Bonko,Irakere,0.58,0.789
00kO4Z0mFAFs6KLlXnaD0f,jazz,Black Orchid,Eddie Palmieri,0.409,0.147
5YTPRVC0gOXdD17IhOanqI,jazz,Gypsy Blue - Remastered 2002/Rudy Van Gelder Edition,Freddie Hubbard,0.68,0.41
4Kj2xLNaqnbA99wWl9dnrR,jazz,Collard Greens And Black-Eyed Peas - Rudy Van Gelder/24 Bit Mastering/1998 Digital Remaster,Bud Powell,0.677,0.392
4UbVqawutexP8Ymbw7ieRE,jazz,Sweet Fire,Rahsaan Roland Kirk & The Vibration Society,0.471,0.462
7ndRluuhCWFbz9QdrxIuso,jazz,Get Happy,Rebecca Ferguson,0.842,0.7
671CRIthOtwLVvibsFrS5C,jazz,Encounter,John Carter,0.316,0.489
3nuigRVfjSREzo7i4Af4tc,jazz,Hipster,Kristian Borring,0.322,0.377
29axpCDY8Gf5cJOZ8rG6AS,jazz,Directions,Liam Noble,0.734,0.172
5W929NhWXCHdFY8J5U38rU,jazz,Good Morning Heartache,José James,0.181,0.13
5RYXVImRSNAEQ4zKmuKTam,jazz,Blue Blocks,Jason Moran,0.474,0.513
6Ya2qO1RUIFJhFMmNXJgse,jazz,The Toy Trumpet,Raymond Scott,0.607,0.314
6jtqMK07LIrDOKprhrF0vU,jazz,Don't Explain,Rebecca Ferguson,0.174,0.162
1QxmKMggKPykokcwBYvjso,jazz,Everything in Its Right Place,Brad Mehldau Trio,0.17,0.317
5ITJ5LkUkxc9ysYRJX4XH3,jazz,Sunday - Remastered,Ben Webster,0.817,0.508
7DUGRxCf9NFJffb5Eei8Ar,jazz,God Bless the Child,Sonny Rollins,0.172,0.0421
3afeZ81GDy59tATovKyH6Z,jazz,I Know You Know,Esperanza Spalding,0.79,0.438
1s6yfG2M25p8S36LSl9XFn,jazz,One Note Samba (Samba De Uma Nota So),Coleman Hawkins,0.628,0.201
4CZfPaDW5madfScpZl0nDU,jazz,Ahmad's Blues,Ahmad Jamal,0.252,0.15
6gVXJNHw1DBEaGEMJgTj1k,jazz,Skyward Bound,Steps Ahead,0.0838,0.0843
4bcyZfaAWCN5SwJgYToxkN,jazz,A Go Go,John Scofield,0.499,0.412
2Fc3GG0g44NbggiPUKM7AG,jazz,Portrait of Tracy,Jaco Pastorius,0.116,0.0535
0XhuBMHyIcor4DIyCxR79X,k-pop,Beer Bottle Baseball,Molly Maguires,0.766,0.762
0d7zYrwXOkCfjnCfocdYLJ,k-pop,깨져,STi,0.497,0.661
3s73EEL17rTB6Y0mYlhrIl,k-pop,달그림자 (Inst.),김태성,0.133,0.2
2iwexzm7HBMZQakoZQtXm0,k-pop,Expired (유통기한),Tablo,0.137,0.261
72aiUgeNh09tuy1ru2vprU,k-pop,우린 지금 어디쯤에 있는 걸까,lalasweet,0.39,0.627
1rrbEwmNdeGD0aoB4ULYhZ,k-pop,Kiss (Dara),2NE1,0.559,0.867
3MTfGthhjxTlVHIB8gFLZN,k-pop,숨바꼭질 (inst.),V.A,0.881,0.552
2ZL0dMwZgqL3GMX7AhkhY7,k-pop,애인 있어요,V.A,0.148,0.348
4IWAjPsSSWa0dzLVYTbV5e,k-pop,My Song,루미다(Rumeda),0.6,0.914
4Sn1KnFD4nLY23wzaC1zsg,k-pop,탈,김태성,0.0369,0.0755
7yjsHdUMaKJzaM2PY6070u,k-pop,I Feel Alright,Steve Lamount Harrold,0.496,0.664
7Gt1mTck1wWmmAJpSMNmVs,k-pop,그댄 대단해요 (inst.),V.A,0.318,0.441
2wNp6CkjjbdUHBndh2a7fi,k-pop,TOP SECRET (Original Title : Shake The Tree),Girls' Generation,0.838,0.8
0XyYzDRNJnVSvnFYXJiYtR,k-pop,High High,BIGBANG,0.628,0.85
61c9YeMizKgAAlo6WZo3lq,k-pop,Turn Off Your Phone,Jay Park,0.685,0.809
19uEyLqMJ5nGYvCwsGELQi,k-pop,사과,Pudditorium,0.198,0.284
5VwU58fTrOuk6ZOD405gnT,k-pop,OH YEAH (feat.박봄),GD&TOP,0.588,0.789
24eEaxNVvDFt1EFqGu6tn7,k-pop,Shoelaces,고정인,0.267,0.184
3evUIDZtyOy4ZDUGAGsIs8,k-pop,샤방샤방 (MR),Park Hyun-Bin,0.84,0.919
2puRcNvTw1uOfzxt00HpMV,k-pop,Ain't No Fun (재미없어),BIGBANG,0.701,0.563
4sNIoV6ZB7st1JnjxMNDfv,k-pop,Im Turning It Over To You,Steve Lamount Harrold,0.263,0.382
03rfxoxo8ilCnF5fuzBzk5,k-pop,Ma Boy 2 (inst.),Electroboyz,0.401,0.8
1bpBPfdVRKiLbUwbOFAmYw,k-pop,VITAMIN,Girls' Generation,0.701,0.902
3SUqy9jCirNsR6J2MGFWzB,k-pop,Boom Di Boom Di - Instrumental,SKULL,0.615,0.785
7Iv6uwJvJfANzzagIhBxU3,k-pop,기억하지 않으려 한다..,에반,0.321,0.564
2HKsHh4pMkA4Z7r4g2Fy16,k-pop,너만이,Bobby Kim,0.392,0.537
2mTN4GY5Q4XA415KneAK8v,k-pop,Hate You,2NE1,0.743,0.844
1qJ6HHAlajckYox9OghTHb,k-pop,HOOT,Girls' Generation,0.925,0.977
7jfvCjknguTcaqe2ju1Li4,k-pop,헤어질까..,STi,0.617,0.444
5WpdFzR2xDEP4Ak3GKetZl,k-pop,Know Your Name,Jay Park,0.7,0.818
05l1NMzQPvPivkxTxoxYwk,kids,C is for Cookie,Sesame Street,0.603,0.962
5nWzvyYtFS6grdnM1C7mR2,kids,Special To Me (Phoenix Audition Song),Various Artists,0.859,0.798
76E8JNt6NFKa4MeZHPxGCH,kids,Best Day of My Life,Kidz Bop Kids,0.672,0.909
7HUWTQohP6dyNpDArprz04,kids,Love Bug,Raffi,0.67,0.234
2NZdIV0Cy7gTqNP6rSqypd,kids,Time After Time,Various Artists,0.339,0.28
1Cx2qZoBKjHtbCy3Ip5WFo,kids,Dinosaur Christmas,Wee Hairy Beasties,0.766,0.62
1v1mYOikSxGKf7hDMftGQd,kids,Cookie's Rhyming Song,Sesame Street,0.888,0.59
4PWeFdquX9WxLQlMOnqeSH,kids,His Banner Over Me Is Love,Cedarmont Kids,0.965,0.71
1XRti2U3hW7uPz2dpGuCpq,kids,When a Hippo Can Dance,Sandra Boynton,0.534,0.329
4z7QGidwzfe59eny2SF8aj,kids,Smells Like Teen Spirit,Rockabye Baby!,0.521,0.299
6ui5iWxMFbEyZ7ddunFHeT,kids,To Be a Fossil,Various Artists,0.239,0.545
6gLp2opesiDDYfobz3rMR6,kids,You & Me,Frances England,0.523,0.202
7dqbmpVdDgjnFQdhdDrmtC,kids,Put Your Finger in the Air - Instrumental,Bob McGrath,0.578,0.154
1oWEHaIAaGlsV90uZdcn5a,kids,Gated Community,VeggieTales,0.633,0.283
1DacoFeR8zY1SjRs2Eoo5C,kids,I've Been Working On The Railroad,Sue Schnitzer,0.659,0.318
7diiPqW0hWvSgbmsZq5iUu,kids,The Goldfish,The Laurie Berkner Band,0.639,0.519
6V7ZsUDJyIZpGV2OIYdCjz,kids,The Martian Hop,Joanie Bartels,0.945,0.621
2NrCGt0r8Utzpg1uMSr3Sz,kids,Together Tomorrow,Tom Chapin,0.637,0.216
1Mi0xCq7VkSvjtGvTActtj,kids,Monkey And The Engineer,Little Mo' Mccoury,0.961,0.8
7LCHob5TsBRJzr4Ja0rzYn,kids,Together Reprise,VeggieTales,0.664,0.54
3eBzXdFWPgwOno7JpsTveH,kids,Under the Sea,Various Artists,0.89,0.889
1FqrxpHJiAR9jqixcLmE8l,kids,Old Folks' Boogie,Various Artists,0.558,0.688
4mHu0AdCu5b0HuY5kkBdJa,kids,City Garden Rap,Wonder Pets,0.696,0.687
0492IIwZ3Pq37ckkvEghw5,kids,My Name Is Daffy Dave,Daffy Dave,0.729,0.525
5cVvivemmfG6vaSOAleHOH,kids,Walk Outside,Dan Crow,0.882,0.497
7exER11O6jaBmUWhOvWRGh,kids,Wade in the Water,Ella Jenkins,0.329,0.262
3dGcv579QV9azJ3nKLmGis,kids,Play Blue's Clues,Various Artists,0.593,0.684
20DQ3ylk1mHSVdg2sDrCJ2,kids,"Toot Toot, Chugga Chugga, Big Red Car",The Wiggles,0.869,0.762
5rXUXw606m5YVCALeBZRIp,kids,This Land Is Your Land,Little Mo' Mccoury,0.881,0.516
4WGXdEXSxcs7ZJpzaFTxsD,kids,Popcorn,The Muppets,0.673,0.839
5qFeMRz4TvetPmzjre9Dq7,latin,No Es Justo,J Balvin,0.721,0.811
3qzVJh6INW1CzSDVR9MRgS,latin,Bamboléo,Gipsy Kings,0.939,0.817
0VKkyBKCXyR99navhVRqcP,latin,La player (Bandolera),Zion & Lennox,0.602,0.838
09sbvpQfphlqvVv5XYceAS,latin,Las Mil Y Una Noches,Flans,0.436,0.666
0nfp44XFmPrLDMMmYfNIP3,latin,Calidad Y Cantidad,La Arrolladora Banda El Limón De Rene Camacho,0.571,0.42
7xT0YNKaOkvntYehrbRWen,latin,Esta Cobardía,Chiquetete,0.403,0.296
2Vdub5mY4lad7w64bFPUez,latin,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello),Pitbull,0.518,0.962
0YqxST7jMa8B4Ecr1675u6,latin,Mi Casa Nueva,Los Invasores De Nuevo León,0.932,0.531
63jEwYOOYRX67nfR2UB3Ij,latin,Quién Como Tú,Ana Gabriel,0.366,0.408
3paOSlqrFcMhdGDZ5513AJ,latin,Me Dejé Llevar,Christian Nodal,0.7,0.376
3lGMtkONrZdJ8kTCg6KIFf,latin,Hasta la Raíz,Natalia Lafourcade,0.592,0.643
1zVDbrBG7zCd6AXGLmbGj4,latin,Muchachita Consentida,Rayito Colombiano,0.928,0.612
6xVQAgxCjmn7cRnOpK0AgP,latin,Tabaco y Ron,Rodolfo Aicardi,0.963,0.77
1BFmBgVOnLy3Ekrxz1lBOK,latin,La Cintura,Alvaro Soler,0.742,0.845
2RXzzOxmBlffT81fjwBSVh,latin,Pineapple,KAROL G,0.679,0.667
1wncA7mz0ntqvZ8UzFokGk,latin,Venezia,Hombres G,0.573,0.826
0OMRAvrtLWE2TvcXorRiB9,latin,La Gozadera (feat. Marc Anthony),Gente De Zona,0.902,0.989
79Bm3DTEYuQsDpUVHbSRsL,latin,Llegaste tú (feat. Reykon),Sofía Reyes,0.485,0.868
795iKycRJtgee21MTf9nat,latin,Cicatriiices,Régulo Caro,0.962,0.688
5mKwzq7UTXf1xwWcpPoteX,latin,Mi Vida Eres Tú,Los Temerarios,0.472,0.376
4prmUBle7TtAeeUgCnsc3Z,latin,Probablemente,Christian Nodal,0.604,0.49
52FjcsfkCImlf6HSN83udR,latin,Un Nuevo Amor,Tranzas,0.4,0.403
3lfWaQLyg71Uar9gAgFVWV,latin,Casi Te Envidio,Andy Montañez,0.883,0.567
5fLOkcGJ6fGNyOGPlG07cK,latin,Culpable Tu,Alta Consigna,0.611,0.361
7ctLV5QnYVq3V89EK3XNsa,latin,Sentimientos De Cartón,Duelo,0.74,0.504
5KgdtjmglXPjJNKvMvSjgo,latin,Besos En Guerra,Morat,0.772,0.973
6hFHsQWB7HdVrSe7efRR82,latin,Como te extraño mi amor,Café Tacvba,0.917,0.759
6De0lHrwBfPfrhorm9q1Xl,latin,Me Rehúso,Danny Ocean,0.426,0.804
5nDWALUZxhEzwbmIbjk2ZZ,latin,Para Siempre,Magneto,0.307,0.382
4V3oSMh34oj9SP4KX9do3Y,latin,Cuando Fuimos Nada,Joss Favela,0.735,0.468
7ojk4dqz5YvLKp9o3ZHLvF,latino,Lovumba,Daddy Yankee,0.935,0.933
4Uvknj2gFtJ4b51QkDeSx2,latino,Por fin,Pablo Alborán,0.254,0.409
6QzQMCJFaN6LGLHuqN9yat,latino,Entre Dos Tierras - 2000 Remastered Version,Heroes Del Silencio,0.43,0.88
0Ph6L4l8dYUuXFmb71Ajnd,latino,Livin' la Vida Loca,Ricky Martin,0.933,0.954
1jlKdNbOA90rjnt88GJnwO,latino,La Vuelta Al Mundo,Calle 13,0.779,0.538
25t3PX7M9e2GXXBhR2rPpa,latino,Propuesta Indecente,Romeo Santos,0.749,0.632
1PtL0YQRtq3qxDGUSwZPJ5,latino,Travesuras,Nicky Jam,0.872,0.79
5bVCHIQgZ4Jcr6DFmnYqRo,latino,Tu Respiración,Chayanne,0.342,0.796
01Kyr15m8Dfm2Z57XoXKO7,latino,En algún lugar,Duncan Dhu,0.443,0.859
6WuufZDBNoEJBTinRiznhO,latino,La Nueva Y La Ex,Daddy Yankee,0.637,0.943
3tm3GG9BBOYhUzKWlS6A74,latino,Vivir Mi Vida,Marc Anthony,0.899,0.879
0rRMe1LBFoq5TjmT1Jye2D,latino,Hasta Abajo,Yandel,0.945,0.919
49eplIHvgCLY8HAgcaWrUb,latino,Fireball (feat. John Ryan),Pitbull,0.794,0.937
2FmQWgxcHefsoyw4ob0yq3,latino,Quién Se Anima,Gerardo Ortiz,0.983,0.685
4go2M6us50x9TQ1NvsB4vt,latino,Aqui Estoy Yo,Luis Fonsi,0.384,0.551
4nwc1TRYSEBLYNcYlZBBd2,latino,Chan Chan,Buena Vista Social Club,0.701,0.423
2xIZ74gMY794yuZir9zwgc,latino,Siguiendo La Luna,Los Fabulosos Cadillacs,0.816,0.439
01lHZ5GmTQ5vsXmRIuDWzP,latino,No Amanece,David Bisbal,0.704,0.749
3QFbOgWOqXEtOD02FMcX7K,latino,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Pitbull,0.485,0.934
217bRMES4HVbPdUe8l8ECN,latino,El Malo,Aventura,0.701,0.506
2LgGkK27qwPG4ls3OsNmuj,latino,Perdón,Camila,0.218,0.54
026diiECT9Tc4xzM8kE6uK,latino,No Me Compares,Alejandro Sanz,0.55,0.784
3ntmNfrdEdPMEMcgjsIdm1,latino,Bailando - Spanish Version,Enrique Iglesias,0.96,0.784
1yLdZ7nBzpjNCl4Mmyndvs,latino,Cuando Nos Volvamos a Encontrar,Carlos Vives,0.598,0.867
60LFVZnngAnRkGrdDBrmwH,latino,Palabras,Amaia Montero,0.376,0.588
7oQE9joUo0iboIrs5o1Hw4,latino,Devuelveme A Mi Chica,Hombres G,0.42,0.948
47VueTChrhOjNaJTOzaskN,latino,Dare (La La La),Shakira,0.616,0.73
7v4jrUFU2mJZABndG1cTfr,latino,Adrenalina,Wisin,0.771,0.943
3QzIAhnLyISSaenzDYJzCQ,latino,Sin documentos,Various Artists,0.839,0.972
0bdL8X3MrX51dRz231BFtv,latino,Moviendo Caderas (feat. Daddy Yankee),Yandel,0.661,0.907
3xVo7Tttzcawmv7rwnAseL,malay,Azura,Jamal Abdillah,0.0791,0.467
41wCV4vym2cPWIcRnHZYOk,malay,Senja Nan Merah,Ziana Zain,0.211,0.414
0p77WGJKWpSiL6zD8Bb6Qh,malay,Permata Biru (2005),Ella,0.443,0.959
7ET5Sa1VOBrJ0SgMYrb22X,malay,Ku Mohon - Live,Sheila Majid,0.18,0.594
0ksyIkSfnDPHm4csnNPWgi,malay,Lamunan Terhenti,Aris,0.272,0.535
4t3bfrYjCSr0nfvu24otR6,malay,Parasit,Gita Gutawa,0.675,0.681
1Ib0UNLoqBEWTmBvXeFSni,malay,Pemuja Rahasia,Sheila On 7,0.78,0.694
1fB0TwtYMJApXKGWNUvb5r,malay,Kehebatan Cinta,Jamal Abdillah,0.364,0.455
5c6gi7B1xhTeuCa0IoFREd,malay,Tak Mungkin Berpaling,Slam,0.113,0.489
37Esp6rBYhZa8pxJs5xzIV,malay,Kisah Romantis,Glenn Fredly,0.914,0.826
4CcZ0CLDV6ZLmd7IblYhW1,malay,Rasa Yang Tertinggal,Various Artists,0.281,0.844
3Nv4jsAs6WsQFuTOWPSE9C,malay,Malam Ku Bermimpi,Dato' Sheila Majid,0.287,0.449
48IYTqLsRS151yyWEOWix7,malay,Nilai Cintamu,Dato' Sudirman,0.579,0.657
1ELXPybHxPd8TzuH4EjUg6,malay,Jangan Ada Dusta Diantara Kita,Broery Marantika,0.178,0.259
1ryOelHsBTsqudTHW5slie,malay,Sahabat Kecilku,Gita Gutawa,0.216,0.269
74gIJxuSQmwAzuyHzjPYj6,malay,Kerna Sayang,V.E.,0.672,0.568
5PKKmX9m8FBjiVwYTSZkTT,malay,Tapi Itu Dulu,Amy Mastura,0.852,0.547
1Xeip30JhrxZrIk9sXJV9O,malay,Sing Your Mind (album version),Sherina,0.388,0.421
6AWnYFJK0ZJJk5DwCFp9jQ,malay,Bersama,Raisa,0.394,0.306
2AkoxQ7F5WcfdZoTtGq89N,malay,Simetri,"Hazama AF9,Amy Search",0.749,0.928
6shaXqwu9Mw98QYxsj5aWJ,malay,Selamat Pengantin Baru,Various Artists,0.757,0.706
50a0eS1Su4Uo18iNvdwhqB,malay,Baldu Biru,Ella,0.358,0.657
26uIV5muA2S9O07VvTIJHy,malay,Itu Kamu,Estranged,0.441,0.951
4XR5PlSB7uRqNODtJ0Jnso,malay,Airmata,Man Bai,0.206,0.37
7esAWY5aFUAGi59jpf1qzy,malay,Lelaki Buaya Darat,Ratu,0.766,0.902
1Ij29lMU23ebGxn3N1ApCU,malay,Lihatlah Diriku,Marshanda,0.342,0.708
2ZsXfOcZp1K1YDubMwCLua,malay,Apa Salahku,D’MASIV,0.234,0.563
41OCQS2Mul3MluLUUsfadr,malay,Anugerah Terindah Yang Pernah Kumiliki,Sheila On 7,0.351,0.399
6DPfFJ08q3zpw3hwQYDARe,malay,Srikandi Cintaku - Radio Edit,Dato' M. Nasir,0.586,0.581
6Nh609ZXt97wwuK9YTI5Tq,malay,Aku Pasti Kembali,Ratu,0.647,0.494
5MCCN21zmTWe5IyOQwIjQd,mandopop,愛很簡單,永邦,0.301,0.374
3yXvNa2Za1t1A6DtyIhAsm,mandopop,旅行的意義 (The Meaning of Travel),Cheer Chen,0.244,0.52
7qlKJi5uVEAiHGtc0DJoD1,mandopop,斷(Duan),太妃堂toffee,0.558,0.554
40cVo9HG8qiZAYVgM3MS93,mandopop,公公偏頭痛,Jay Chou,0.969,0.77
6UuejPo72SLtI9Z8xqtW73,mandopop,我不配,邰正宵,0.35,0.833
4l4M7r7KWiGx0ItWBY4x9t,mandopop,親愛的你怎麼不在身邊,Maggie Chiang,0.314,0.323
33NJKeGRbbuARaAmW5iz82,mandopop,我會一直記得,黄靖伦,0.458,0.394
6cR8yjdHv6immnyDwTAgc0,mandopop,相見恨晚,Julia Peng,0.13,0.593
3yTJngiY0CkrMUm5gQLCbs,mandopop,A Love Before Time,Tan Dun,0.236,0.377
3DRn70cccAiSLZ3BJa21Te,mandopop,真的還是假的,孟庭葦,0.23,0.347
7mf8mi4xjErwyj5nNCHFgj,mandopop,值得,Sammi Cheng,0.219,0.509
6OrJmrwdxJRW6X54XmRESF,mandopop,春雨裡洗過的太陽,Leehom Wang,0.455,0.44
5yIoL0La1bMBeI659ZHwcV,mandopop,愛上一個不回家的人,Sandy Lam,0.221,0.325
2srEXPPpDMv5eUkp3lYEhF,mandopop,世界盡頭,1976,0.433,0.797
4iuuLSkNSzgCcqrE9lxzag,mandopop,大藝術家,Jolin Tsai,0.417,0.872
1P8Q5xfuYLgkAzrgAbeAAd,mandopop,太傻,巫啟賢,0.303,0.133
4pd8DTOyrwXGZKDScFpFuQ,mandopop,最親愛的你,Christine Fan,0.375,0.407
4lVpDq07Bp3o92xOeXenqW,mandopop,一秒的安慰,Yida Huang,0.302,0.222
08RWl7ZSXdHlTxuuXO2dEa,mandopop,青梅竹馬,Steve Chou,0.335,0.497
1eELwZllJddKYycIstgj2O,mandopop,一個人在途上 (A Lover's Odyssey),Chet Lam,0.247,0.216
01HdKrJc4wwKQT7hrW3Bg3,mandopop,我相信,Jane Zhang,0.388,0.485
2rZp4dRPgSKMqTjldIcTdA,mandopop,天后,Andrew Tan,0.286,0.643
0ZkoOzNcWkxXaeWzuBFWPU,mandopop,三人遊,Khalil Fong,0.446,0.389
79UX1rHk9txaSB0Ft9bCEX,mandopop,今宵多珍重,Tracy Huang,0.697,0.449
4OHaQq5eqpRgCqgVY3MpQY,mandopop,我愛的人,Jordan Chan,0.172,0.422
0dOgxjbUw6474yT4dy7kfc,mandopop,寬恕,Y2j,0.206,0.442
6IDSJy7e7dJsuVQvkMYHMv,mandopop,愛你 (Love You),郭書瑤 (Yao Yao),0.907,0.706
1NBVis81bpL8EEx8R92Z7O,mandopop,流感,Da Mouth,0.659,0.82
2nZbYMpmoDDIcVGNGdsSiZ,mandopop,疑心病 (Hypochondria),曾昱嘉 (Zeng Yujia),0.249,0.36
6bBs2Ws2YfdSlT3gNC2ZN0,mandopop,記得,A-Mei Chang,0.306,0.336
4mm5XXEXkzyex6D0MB6g59,metal,Man On The Silver Mountain,Rainbow,0.834,0.782
6iC4yNDnwpSJ61Sz8g6EDG,metal,Carrion,Parkway Drive,0.428,0.969
3eEAv6q0YiHwSXZakEgvoG,metal,(Don't Fear)The Reaper,Blue Öyster Cult,0.442,0.887
6hs9Tpyt7i7H6rkYFos9Pn,metal,SadioWitch,Electric Wizard,0.158,0.942
1qlRSRaD3Hb5lfzcAs0Ev1,metal,Carrie - Single Version,Various Artists,0.144,0.524
6DPZmWcljW3XCfMNlnqy9r,metal,Heaven and Hell,Various Artists,0.318,0.529
5J0s7y5Qt9zMCd4weeSQ6N,metal,Breaking the Law,Judas Priest,0.491,0.961
3RVg6RZvfOLrw4pqjVNbQr,metal,To Hell and Back,Sabaton,0.305,0.849
33n5sdlGT8UODTUr15EOWz,metal,Paradise (What About Us?) [Feat. Tarja],Within Temptation,0.428,0.928
4Jp6zaYbDGEhK0eV1byXNF,metal,Let It Go,Betraying The Martyrs,0.386,0.976
5RHG4SQ6iJ1qQJmt3EFJCX,metal,We're Not Gonna Take It,Twisted Sister,0.922,0.924
1RmNFpG3SZ1NDly15RX5tQ,metal,Bye Bye Beautiful,Nightwish,0.389,0.88
59pBA1HUMol92PIIeJ0h9F,metal,Painkiller,Judas Priest,0.101,0.987
1wnq9TwifJ9ipLUFsm8vKx,metal,Lola Montez,Volbeat,0.677,0.875
1L6KRFCqkFkhutZTT68RhS,metal,Death And The Labyrinth,At The Gates,0.514,0.97
66f5dM5SeIs4meV5ZNLcZC,metal,Visions in My Head,Obituary,0.174,0.89
7fcfNW0XxTWlwVlftzfDOR,metal,Walk,Pantera,0.703,0.704
1Ll8UuomlZEhuZYLxUz09J,metal,Here I Go Again,Whitesnake,0.268,0.666
5MZrOnwTMwnUqAMxTNnV7t,metal,Heaven Nor Hell,Volbeat,0.672,0.768
4jFt5aoh7VQQ9gsEaDkBQD,metal,Burnin' For You,Blue Öyster Cult,0.686,0.622
5TbTav1XIDESHNU2F2jrg2,metal,Storm the Sorrow,Epica,0.255,0.887
0rSdhfeQmYAfzO3kcjsCpg,metal,Whore,In This Moment,0.544,0.883
6vpnMc4RI046H2Pqyf8bp7,metal,Digital World,Amaranthe,0.59,0.948
7maIZJnwsPBUWT9yJYyPoe,metal,Through Oblivion,In Flames,0.601,0.653
0E4SOtfJAgKXmVrY2CJLnE,metal,Angels,Within Temptation,0.192,0.865
0EV08ZFYMYsc8hCwDuC97H,metal-misc,War Eternal,Arch Enemy,0.285,0.98
7oaHtCQsAKIFFBCRDty9yn,metal-misc,You Only Live Once,Suicide Silence,0.24,0.954
0hgCitquBvVVW8K4fLk56L,metal-misc,Proving Grounds,Attila,0.321,0.961
2WeSz9FLWE9RRIFDWtD5nc,metal-misc,The Trooper,Iron Maiden,0.62,0.866
2cLP3ysj6Al847SDOSuEqo,metal-misc,King,Eluveitie,0.133,0.986
308BpHy6evPQz9hSPpSLNf,metal-misc,Blood,In This Moment,0.527,0.95
4vJr55lngvhSM8WIh9CjQc,metal-misc,Cemetery Gates,Pantera,0.426,0.726
1oDATX0oMlqu03e3pclagF,metal-misc,Feed My Frankenstein,Alice Cooper,0.373,0.914
0PLUzbu0ST6IOSgtUknxWV,metal-misc,Fear of the Dark,Iron Maiden,0.236,0.813
51TG9W3y9qyO8BY5RXKgnZ,metal-misc,Symphony Of Destruction,Megadeth,0.51,0.891
1pPlSUdw0SoYHi2YBa57j8,metal-misc,Strife,Trivium,0.309,0.987
6NwbeybX6TDtXlpXvnUOZC,metal-misc,Master Of Puppets,Metallica,0.593,0.872
3ovjw5HZZv43SxTwApooCM,metal-misc,Wind Of Change,Scorpions,0.246,0.524
4NyLHJAMsAPkP4RrZGFkoz,metal-misc,Heroes And Tombs,At The Gates,0.2,0.963
3GSAaAkhnwCKd2pqAe8C4H,metal-misc,Limits to Infinity,Scar Symmetry,0.341,0.981
0EYtFwA4BA0uoozzCGqKjd,metal-misc,Ace of Spades,Motörhead,0.209,0.99
57fqmDaokbxZ3TaB0jp39q,metal-misc,Holy Diver,Dio,0.109,0.901
5fodi5z7BngUgku13WtF81,metalcore,My Curse,Killswitch Engage,0.209,0.956
3iPMVDlzpkXuYkvsa1PRQj,metalcore,Feels Like Forever,Of Mice & Men,0.39,0.716
15qf0H31MChhqKr2zvejla,metalcore,All Signs Point to Lauderdale,A Day To Remember,0.513,0.983
7DtwEwGYdcZDlXDoDmW0zo,metalcore,All It Takes For Your Dreams To Come True,A Skylit Drive,0.231,0.834
